epoch,loss,v1_decoder_0_loss,v2_decoder_0_loss,v3_decoder_0_loss,v4_decoder_0_loss,v5_decoder_0_loss,v6_decoder_0_loss,val_loss,val_v1_decoder_0_loss,val_v2_decoder_0_loss,val_v3_decoder_0_loss,val_v4_decoder_0_loss,val_v5_decoder_0_loss,val_v6_decoder_0_loss
155,0.043953943997621536,0.00019781308947131038,0.0008439836092293262,0.003949070814996958,0.027276504784822464,0.004076100420206785,0.0076104640029370785,NA,NA,NA,NA,NA,NA,NA
156,0.04402318224310875,0.00018306313722860068,0.0008396176854148507,0.003968993667513132,0.027334867045283318,0.0041083586402237415,0.00758828641846776,NA,NA,NA,NA,NA,NA,NA
157,0.043818846344947815,0.00016996980411931872,0.00081744504859671,0.003961493261158466,0.027251344174146652,0.004058015067130327,0.007560577243566513,NA,NA,NA,NA,NA,NA,NA
158,0.0438520722091198,0.00016464847431052476,0.000806458352599293,0.003943743649870157,0.027356859296560287,0.004003006964921951,0.007577352691441774,NA,NA,NA,NA,NA,NA,NA
159,0.04354729503393173,0.00015957058349158615,0.0007953682797960937,0.0039331321604549885,0.02711847424507141,0.003941600676625967,0.007599152624607086,NA,NA,NA,NA,NA,NA,NA
160,0.043286435306072235,0.00015766732394695282,0.0007870334666222334,0.003925780765712261,0.026872096583247185,0.003943715710192919,0.007600141689181328,NA,NA,NA,NA,NA,NA,NA
161,0.0432574599981308,0.00016347914061043411,0.0008126730681397021,0.003933258354663849,0.026685746386647224,0.004126016981899738,0.0075362869538366795,NA,NA,NA,NA,NA,NA,NA
162,0.04313710331916809,0.00016366624913644046,0.0008055552025325596,0.003954106010496616,0.02670283056795597,0.004004643298685551,0.007506301626563072,NA,NA,NA,NA,NA,NA,NA
163,0.04312828928232193,0.00015582932974211872,0.0008153141243383288,0.003967123106122017,0.026753591373562813,0.004011861979961395,0.007424567360430956,NA,NA,NA,NA,NA,NA,NA
164,0.04317358136177063,0.00015367410378530622,0.0007858272874727845,0.004069976508617401,0.02681361883878708,0.003967167343944311,0.007383308373391628,NA,NA,NA,NA,NA,NA,NA
165,0.043302271515131,0.00014342456415761262,0.0008420911035500467,0.0039642853662371635,0.02698271907866001,0.004016879480332136,0.007352874614298344,NA,NA,NA,NA,NA,NA,NA
166,0.043174754828214645,0.0001419337058905512,0.001068672863766551,0.003916064277291298,0.02671078033745289,0.003893171204254031,0.0074441321194171906,NA,NA,NA,NA,NA,NA,NA
167,0.04281831905245781,0.00014372127770911902,0.0010676066158339381,0.0038880829233676195,0.0264730341732502,0.0038616282399743795,0.007384247612208128,NA,NA,NA,NA,NA,NA,NA
168,0.04307502880692482,0.00015344712301157415,0.001438539708033204,0.0038535245694220066,0.02640938013792038,0.003808807348832488,0.007411326747387648,NA,NA,NA,NA,NA,NA,NA
169,0.04256288707256317,0.0001414084545103833,0.0011545028537511826,0.0038610599003732204,0.026331355795264244,0.0037426676135510206,0.00733188958838582,NA,NA,NA,NA,NA,NA,NA
170,0.04277403652667999,0.0002621425373945385,0.001349849160760641,0.0038522742688655853,0.02625555917620659,0.003724084934219718,0.0073301284573972225,NA,NA,NA,NA,NA,NA,NA
171,0.04289976507425308,0.00042746361577883363,0.0010813031112775207,0.003834010101854801,0.026016103103756905,0.003768735798075795,0.0077721537090837955,NA,NA,NA,NA,NA,NA,NA
172,0.04255862534046173,0.00047998043010011315,0.0009205086389556527,0.0038349523674696684,0.02605806663632393,0.003749595256522298,0.007515517063438892,NA,NA,NA,NA,NA,NA,NA
173,0.042578134685754776,0.000413465837482363,0.0009589932742528617,0.0038524034898728132,0.026202388107776642,0.0037306384183466434,0.0074202450923621655,NA,NA,NA,NA,NA,NA,NA
174,0.04220246896147728,0.00028371906955726445,0.0008835252956487238,0.003820831421762705,0.026182247325778008,0.0036982987076044083,0.007333848159760237,NA,NA,NA,NA,NA,NA,NA
175,0.0415271557867527,0.00020249288354534656,0.0007475794409401715,0.0038807126693427563,0.025760427117347717,0.0036726456601172686,0.00726329768076539,NA,NA,NA,NA,NA,NA,NA
176,0.04117175564169884,0.00016809995577204973,0.0007204854628071189,0.00381783046759665,0.025601228699088097,0.003618385409936309,0.00724572641775012,NA,NA,NA,NA,NA,NA,NA
177,0.040976084768772125,0.00015230110147967935,0.0007035754388198256,0.0037877634167671204,0.025583496317267418,0.0035576368682086468,0.007191309705376625,NA,NA,NA,NA,NA,NA,NA
178,0.04081687331199646,0.00014432048192247748,0.0007168616866692901,0.0037827068008482456,0.025461232289671898,0.003539076540619135,0.007172676268965006,NA,NA,NA,NA,NA,NA,NA
179,0.040773000568151474,0.00013670990301761776,0.0007180721149779856,0.003824442159384489,0.025463687255978584,0.0035255160182714462,0.007104572374373674,NA,NA,NA,NA,NA,NA,NA
180,0.04069477319717407,0.00013394805137068033,0.0007037249743007123,0.003816009499132633,0.025441700592637062,0.0035120584070682526,0.007087334059178829,NA,NA,NA,NA,NA,NA,NA
181,0.040580105036497116,0.00013143591058906168,0.0007610505563206971,0.003768998896703124,0.025384265929460526,0.003464034991338849,0.007070318330079317,NA,NA,NA,NA,NA,NA,NA
182,0.04051627963781357,0.00012825567682739347,0.0007063638768158853,0.003786736633628607,0.025327377021312714,0.0033913133665919304,0.007176234386861324,NA,NA,NA,NA,NA,NA,NA
183,0.04095154628157616,0.0001265603641513735,0.0007467300165444613,0.0037233391776680946,0.025777652859687805,0.003463609144091606,0.007113657426089048,NA,NA,NA,NA,NA,NA,NA
184,0.040542442351579666,0.00012618508480954915,0.0007150567253120244,0.0037438487634062767,0.025568822398781776,0.0033811386674642563,0.007007394451647997,NA,NA,NA,NA,NA,NA,NA
185,0.04053913801908493,0.00012258693459443748,0.0007144907722249627,0.0037639786023646593,0.02551758661866188,0.003431530436500907,0.006988964043557644,NA,NA,NA,NA,NA,NA,NA
186,0.040504541248083115,0.0001237606629729271,0.0011408525751903653,0.003754471428692341,0.02515260875225067,0.0033674552105367184,0.006965390872210264,NA,NA,NA,NA,NA,NA,NA
187,0.040351953357458115,0.0001285165490116924,0.0012507329229265451,0.003759110812097788,0.02488645352423191,0.0033434380311518908,0.00698370486497879,NA,NA,NA,NA,NA,NA,NA
188,0.04016415774822235,0.0001226529711857438,0.0011875942582264543,0.0037132613360881805,0.024732764810323715,0.0034236120991408825,0.00698427576571703,NA,NA,NA,NA,NA,NA,NA
189,0.0398339219391346,0.00012432158109731972,0.0008032406913116574,0.003688887460157275,0.024680092930793762,0.003557363525032997,0.006980018224567175,NA,NA,NA,NA,NA,NA,NA
190,0.0396578423678875,0.00013130114530213177,0.0007036319584585726,0.0037183077074587345,0.024623515084385872,0.0035924850963056087,0.006888603791594505,NA,NA,NA,NA,NA,NA,NA
191,0.03970332071185112,0.00011851684394059703,0.0006933227996341884,0.003706233110278845,0.02475672960281372,0.003528126049786806,0.006900398060679436,NA,NA,NA,NA,NA,NA,NA
192,0.03999144211411476,0.00011834859469672665,0.0006305132992565632,0.003808918409049511,0.02513858675956726,0.003425885457545519,0.006869186647236347,NA,NA,NA,NA,NA,NA,NA
193,0.04011153429746628,0.00011848611757159233,0.0006206996040418744,0.003712120931595564,0.024828806519508362,0.0033513871021568775,0.007480036932975054,NA,NA,NA,NA,NA,NA,NA
194,0.03974883258342743,0.00018446195463184267,0.0006222109659574926,0.0037021429743617773,0.024639463052153587,0.0033066703472286463,0.007293887436389923,NA,NA,NA,NA,NA,NA,NA
195,0.03913874551653862,0.0001306032936554402,0.0005989125347696245,0.00364889670163393,0.024526050314307213,0.003248410066589713,0.006985872983932495,NA,NA,NA,NA,NA,NA,NA
196,0.038831159472465515,0.00011970729974564165,0.0005820469814352691,0.0036579237785190344,0.024397466331720352,0.0031793219968676567,0.006894697435200214,NA,NA,NA,NA,NA,NA,NA
197,0.038606829941272736,0.00012086922652088106,0.0005736709572374821,0.003631967818364501,0.02433033660054207,0.00314067373983562,0.00680930819362402,NA,NA,NA,NA,NA,NA,NA
198,0.03844190388917923,0.00015226320829242468,0.0005712896818295121,0.003642238210886717,0.024237018078565598,0.0030967232305556536,0.006742373574525118,NA,NA,NA,NA,NA,NA,NA
199,0.038981273770332336,0.0004032009746879339,0.0005712685524486005,0.0036181907635182142,0.02445327118039131,0.003225751919671893,0.006709595210850239,NA,NA,NA,NA,NA,NA,NA
200,0.039409127086400986,0.0003322174306958914,0.0013082994846627116,0.0036196692381054163,0.024265775457024574,0.0031395540572702885,0.006743611767888069,NA,NA,NA,NA,NA,NA,NA
201,0.038745731115341187,0.00022315993555821478,0.0008037825464271009,0.0035743864718824625,0.024336621165275574,0.0031371216755360365,0.006670659873634577,NA,NA,NA,NA,NA,NA,NA
202,0.03854617103934288,0.0001729067589621991,0.0008644919726066291,0.0035461625084280968,0.024128442630171776,0.0030913464725017548,0.006742818746715784,NA,NA,NA,NA,NA,NA,NA
203,0.038609690964221954,0.00014629638462793082,0.0010368142975494266,0.0035650108475238085,0.024123739451169968,0.0031201853416860104,0.00661764619871974,NA,NA,NA,NA,NA,NA,NA
204,0.03876394033432007,0.0001353906700387597,0.0008288798853754997,0.0037968556862324476,0.02415454387664795,0.0032532247714698315,0.006595046725124121,NA,NA,NA,NA,NA,NA,NA
205,0.03839360922574997,0.0001236268726643175,0.0006465725018642843,0.003644478041678667,0.02408398687839508,0.0032570280600339174,0.006637913640588522,NA,NA,NA,NA,NA,NA,NA
206,0.03797704726457596,0.00011512248602230102,0.000621854152996093,0.003598958719521761,0.02394430711865425,0.003095085034146905,0.006601719651371241,NA,NA,NA,NA,NA,NA,NA
207,0.037963688373565674,0.00011345169332344085,0.0005858351942151785,0.0035519187804311514,0.023872457444667816,0.002999024698510766,0.0068409983068704605,NA,NA,NA,NA,NA,NA,NA
208,0.03813115134835243,0.0001090761215891689,0.0005638438742607832,0.0035375545267015696,0.023809203878045082,0.0029467393178492785,0.007164738606661558,NA,NA,NA,NA,NA,NA,NA
209,0.037565506994724274,0.00010856847075046971,0.0005545830936171114,0.0035095615312457085,0.023576077073812485,0.002918180311098695,0.0068985410034656525,NA,NA,NA,NA,NA,NA,NA
210,0.037671659141778946,0.00011376912880223244,0.0007134898914955556,0.003504006890580058,0.02367287501692772,0.0029178503900766373,0.006749662570655346,NA,NA,NA,NA,NA,NA,NA
211,0.03741168603301048,0.00011036997602786869,0.0006667245179414749,0.0035968234296888113,0.02345513179898262,0.0029459353536367416,0.006636700592935085,NA,NA,NA,NA,NA,NA,NA
212,0.037122178822755814,0.00011242465552641079,0.0007480878266505897,0.003542728256434202,0.02328437566757202,0.0029124498832970858,0.006522111129015684,NA,NA,NA,NA,NA,NA,NA
213,0.03667844831943512,0.00010685354209272191,0.0005631870008073747,0.0035105643328279257,0.02316199243068695,0.0028694882057607174,0.006466363091021776,NA,NA,NA,NA,NA,NA,NA
214,0.03643545135855675,0.00010412665869807824,0.0005481218686327338,0.0034732427448034286,0.023021433502435684,0.002860547276213765,0.0064279804937541485,NA,NA,NA,NA,NA,NA,NA
215,0.03651230037212372,0.00010233735520159826,0.0006775897927582264,0.003488995600491762,0.023008013144135475,0.0028317871037870646,0.0064035747200250626,NA,NA,NA,NA,NA,NA,NA
216,0.03659087046980858,0.00010395846766186878,0.0008337059989571571,0.003442419460043311,0.023023802787065506,0.002821660600602627,0.006365323439240456,NA,NA,NA,NA,NA,NA,NA
217,0.036359623074531555,0.00010436047887196764,0.000744325399864465,0.003424331545829773,0.02283419296145439,0.0028880545869469643,0.0063643609173595905,NA,NA,NA,NA,NA,NA,NA
218,0.0370790995657444,0.00010235190711682662,0.0010525734396651387,0.0034487652592360973,0.023099146783351898,0.003042619675397873,0.006333646364510059,NA,NA,NA,NA,NA,NA,NA
219,0.03700244054198265,0.00010791640670504421,0.0007418253226205707,0.003437499515712261,0.023357270285487175,0.0030159815214574337,0.006341948173940182,NA,NA,NA,NA,NA,NA,NA
220,0.03721872717142105,0.0001121634486480616,0.0005869520828127861,0.0035700954031199217,0.023503120988607407,0.0030837282538414,0.0063626691699028015,NA,NA,NA,NA,NA,NA,NA
221,0.0366864949464798,0.00019308566697873175,0.0005472655175253749,0.0035575581714510918,0.023155715316534042,0.0029338886961340904,0.006298978812992573,NA,NA,NA,NA,NA,NA,NA
222,0.03626733273267746,0.00013632327318191528,0.0005298506584949791,0.0035080297384411097,0.022964030504226685,0.002852609846740961,0.0062764897011220455,NA,NA,NA,NA,NA,NA,NA
223,0.03631613031029701,0.0001496147597208619,0.0005271667614579201,0.003549222368746996,0.022819556295871735,0.002808080753311515,0.006462485529482365,NA,NA,NA,NA,NA,NA,NA
224,0.036390822380781174,0.0001597424561623484,0.0004681636637542397,0.003469954477623105,0.022688351571559906,0.0027424839790910482,0.006862128619104624,NA,NA,NA,NA,NA,NA,NA
225,0.035848893225193024,0.00011919722601305693,0.0004571943136397749,0.003436837112531066,0.02255900576710701,0.0027046590112149715,0.006572005804628134,NA,NA,NA,NA,NA,NA,NA
226,0.03556220605969429,0.00010865348303923383,0.0004747734928969294,0.003398268250748515,0.022480355575680733,0.0026554132346063852,0.006444742437452078,NA,NA,NA,NA,NA,NA,NA
227,0.03547080233693123,9.882771701086313e-05,0.0005030575557611883,0.0033831556793302298,0.02250869758427143,0.002668792149052024,0.006308266427367926,NA,NA,NA,NA,NA,NA,NA
228,0.035341933369636536,0.00010055485472548753,0.0005683972267434001,0.0033655574079602957,0.022381208837032318,0.0026891061570495367,0.006237112917006016,NA,NA,NA,NA,NA,NA,NA
229,0.03517372906208038,9.475765546085313e-05,0.0006174250156618655,0.003352448344230652,0.022222789004445076,0.002687702653929591,0.006198608782142401,NA,NA,NA,NA,NA,NA,NA
230,0.035252977162599564,0.0001022650467348285,0.0008239758317358792,0.0033338030334562063,0.022109920158982277,0.0026753407437354326,0.006207671947777271,NA,NA,NA,NA,NA,NA,NA
231,0.035027120262384415,0.00019038163009099662,0.0006042256718501449,0.0033152950927615166,0.022087834775447845,0.0026626610197126865,0.006166722159832716,NA,NA,NA,NA,NA,NA,NA
232,0.03495493903756142,0.0001528587454231456,0.0006257066270336509,0.003371570026502013,0.022075993940234184,0.0026074706111103296,0.006121340673416853,NA,NA,NA,NA,NA,NA,NA
233,0.03467152640223503,0.00012698509090114385,0.0006399578414857388,0.003309607272967696,0.021873781457543373,0.0026161603163927794,0.0061050355434417725,NA,NA,NA,NA,NA,NA,NA
234,0.034821510314941406,0.00013498547195922583,0.0006592227728106081,0.0034018829464912415,0.021901333704590797,0.0026299762539565563,0.0060941074043512344,NA,NA,NA,NA,NA,NA,NA
235,0.03680087998509407,0.0001373302802676335,0.0026267594657838345,0.0034813634119927883,0.02182331308722496,0.0026165321469306946,0.006115581840276718,NA,NA,NA,NA,NA,NA,NA
236,0.037098877131938934,0.00015618639008607715,0.0030733179301023483,0.0034698587842285633,0.021728962659835815,0.0025732340291142464,0.006097316741943359,NA,NA,NA,NA,NA,NA,NA
237,0.03594532981514931,0.000133377019665204,0.0018797960365191102,0.003405549330636859,0.021778687834739685,0.0025780643336474895,0.006169851869344711,NA,NA,NA,NA,NA,NA,NA
238,0.03512679412961006,0.00017330948321614414,0.0011531037744134665,0.003422653069719672,0.021656008437275887,0.002563428832218051,0.006158291362226009,NA,NA,NA,NA,NA,NA,NA
239,0.03544960543513298,0.00017611929797567427,0.0008406565175391734,0.0033312865998595953,0.021851740777492523,0.0025216839276254177,0.006728118751198053,NA,NA,NA,NA,NA,NA,NA
240,0.03541218861937523,0.00014339337940327823,0.0006470492808148265,0.0033194657880812883,0.021871989592909813,0.0025394726544618607,0.006890822201967239,NA,NA,NA,NA,NA,NA,NA
241,0.03481923043727875,0.00011045845894841477,0.0005849208682775497,0.0032955992501229048,0.02171482890844345,0.00261072744615376,0.00650269677862525,NA,NA,NA,NA,NA,NA,NA
242,0.034345854073762894,9.308732842328027e-05,0.0005384300020523369,0.003312558401376009,0.021591749042272568,0.0025876606814563274,0.006222367752343416,NA,NA,NA,NA,NA,NA,NA
243,0.03402790427207947,8.978023106465116e-05,0.000478371192002669,0.0032811935525387526,0.021500609815120697,0.0025434200651943684,0.006134531460702419,NA,NA,NA,NA,NA,NA,NA
244,0.03404947742819786,9.185135422740132e-05,0.00044865551171824336,0.003243019338697195,0.021709423512220383,0.0025077632162719965,0.0060487654991447926,NA,NA,NA,NA,NA,NA,NA
245,0.034067291766405106,9.703501564217731e-05,0.0004351419338490814,0.0032279272563755512,0.021843861788511276,0.002459982642903924,0.006003345362842083,NA,NA,NA,NA,NA,NA,NA
246,0.03375187888741493,9.219399362336844e-05,0.0004186518199276179,0.0032092523761093616,0.021641388535499573,0.002433368470519781,0.005957023706287146,NA,NA,NA,NA,NA,NA,NA
247,0.03351369872689247,8.279787289211527e-05,0.0004113227187190205,0.0031996630132198334,0.021474257111549377,0.0024031512439250946,0.005942509975284338,NA,NA,NA,NA,NA,NA,NA
248,0.03331218287348747,8.315832383232191e-05,0.000406572682550177,0.0031941039487719536,0.021279729902744293,0.002432717476040125,0.005915903951972723,NA,NA,NA,NA,NA,NA,NA
249,0.03332429751753807,8.215313573600724e-05,0.00039458865649066865,0.0032215144019573927,0.021305831149220467,0.0024263851810246706,0.0058938185684382915,NA,NA,NA,NA,NA,NA,NA
250,0.033026352524757385,8.537106623407453e-05,0.00038917819620110095,0.0032514003105461597,0.020961476489901543,0.002449535531923175,0.005889388732612133,NA,NA,NA,NA,NA,NA,NA
251,0.03320866823196411,8.40226057334803e-05,0.0004076408804394305,0.0033802215475589037,0.02083035558462143,0.002550621749833226,0.005955798551440239,NA,NA,NA,NA,NA,NA,NA
252,0.03297131136059761,0.00012178983888588846,0.00041078688809648156,0.0033569680526852608,0.020713120698928833,0.002510774414986372,0.005857872311025858,NA,NA,NA,NA,NA,NA,NA
253,0.03286634013056755,0.0001117366409744136,0.00038370629772543907,0.0032305174972862005,0.020714793354272842,0.0024238128680735826,0.006001774687319994,NA,NA,NA,NA,NA,NA,NA
254,0.03260691091418266,9.216812759405002e-05,0.000383774284273386,0.0031647863797843456,0.020687798038125038,0.0023931011091917753,0.005885286256670952,NA,NA,NA,NA,NA,NA,NA
255,0.03233760967850685,8.735510346014053e-05,0.0003887101192958653,0.003151628654450178,0.02052622102200985,0.0023505855351686478,0.005833109375089407,NA,NA,NA,NA,NA,NA,NA
256,0.032166458666324615,0.00011553795775398612,0.0003708637959789485,0.003110686782747507,0.020417628809809685,0.0023081705439835787,0.005843568127602339,NA,NA,NA,NA,NA,NA,NA
257,0.0324166938662529,0.00014028616715222597,0.0004089151043444872,0.0030992249958217144,0.020608223974704742,0.0022876530420035124,0.005872388370335102,NA,NA,NA,NA,NA,NA,NA
258,0.03244299069046974,0.00018181087216362357,0.0004733639652840793,0.0030845662113279104,0.020564759150147438,0.002247062511742115,0.005891428794711828,NA,NA,NA,NA,NA,NA,NA
259,0.03308141604065895,0.0002741556672845036,0.00037979494663886726,0.0030954855028539896,0.021210115402936935,0.002248540287837386,0.005873320624232292,NA,NA,NA,NA,NA,NA,NA
260,0.03292081877589226,0.00021906840265728533,0.0003963070921599865,0.0031723584979772568,0.02091873437166214,0.002355381613597274,0.005858967080712318,NA,NA,NA,NA,NA,NA,NA
261,0.0329081267118454,0.00015002321742940694,0.00035254115937277675,0.0035162020940333605,0.020497776567935944,0.002370595233514905,0.006020986009389162,NA,NA,NA,NA,NA,NA,NA
262,0.03225991129875183,0.00011909750901395455,0.0004008011310361326,0.0032530075404793024,0.020291320979595184,0.002388759283348918,0.005806928966194391,NA,NA,NA,NA,NA,NA,NA
263,0.032162800431251526,0.00010732607915997505,0.0005304493824951351,0.0032382728531956673,0.020195115357637405,0.0023078517988324165,0.005783785134553909,NA,NA,NA,NA,NA,NA,NA
264,0.03203730657696724,9.834368393057957e-05,0.000635018921457231,0.0031478330492973328,0.02007851004600525,0.0022988351993262768,0.005778767634183168,NA,NA,NA,NA,NA,NA,NA
265,0.032641030848026276,9.431861690245569e-05,0.0012048089411109686,0.0030846642330288887,0.020215459167957306,0.0023247958160936832,0.005716985557228327,NA,NA,NA,NA,NA,NA,NA
266,0.03223657235503197,8.415561023866758e-05,0.0008597593987360597,0.003096336731687188,0.02014864981174469,0.0023492411710321903,0.0056984322145581245,NA,NA,NA,NA,NA,NA,NA
267,0.03167271614074707,7.808094233041629e-05,0.0005725797964259982,0.0030441214330494404,0.019937677308917046,0.002346969209611416,0.005693285726010799,NA,NA,NA,NA,NA,NA,NA
268,0.031662121415138245,7.704892050242051e-05,0.0005140837165527046,0.0030173698905855417,0.019734399393200874,0.0025351743679493666,0.00578404450789094,NA,NA,NA,NA,NA,NA,NA
269,0.03120976872742176,8.007238648133352e-05,0.0004093090246897191,0.0029985203873366117,0.01963082142174244,0.002405459526926279,0.005685585085302591,NA,NA,NA,NA,NA,NA,NA
270,0.03110557608306408,7.407761586364359e-05,0.0003682677634060383,0.0030033213552087545,0.01961359940469265,0.0023450064472854137,0.005701301619410515,NA,NA,NA,NA,NA,NA,NA
271,0.031154561787843704,7.842735794838518e-05,0.00035684765316545963,0.0030425223521888256,0.01975027285516262,0.002262803027406335,0.005663688760250807,NA,NA,NA,NA,NA,NA,NA
272,0.030998047441244125,7.09726446075365e-05,0.0003465026675257832,0.0029989571776241064,0.019774358719587326,0.00219243043102324,0.0056148250587284565,NA,NA,NA,NA,NA,NA,NA
273,0.030811991542577744,6.996054435148835e-05,0.0003425269387662411,0.002974781673401594,0.01961558125913143,0.0021471665240824223,0.005661971401423216,NA,NA,NA,NA,NA,NA,NA
274,0.0308434646576643,6.943791231606156e-05,0.00032939843367785215,0.002973198890686035,0.01957494206726551,0.0021255183964967728,0.005770965479314327,NA,NA,NA,NA,NA,NA,NA
275,0.030919112265110016,7.230753544718027e-05,0.00031464232597500086,0.0029928090516477823,0.019485685974359512,0.0020942799746990204,0.0059593855403363705,NA,NA,NA,NA,NA,NA,NA
276,0.03073335997760296,6.879317515995353e-05,0.0003649646241683513,0.0030602291226387024,0.01946432888507843,0.0020714495331048965,0.005703591741621494,NA,NA,NA,NA,NA,NA,NA
277,0.030463896691799164,6.855975516373292e-05,0.00032231563818641007,0.0031285465229302645,0.019270362332463264,0.0020597034599632025,0.005614410620182753,NA,NA,NA,NA,NA,NA,NA
278,0.030858339741826057,6.809085607528687e-05,0.0005377631750889122,0.003060458693653345,0.019388336688280106,0.002153663197532296,0.005650024861097336,NA,NA,NA,NA,NA,NA,NA
279,0.03083794191479683,9.887096530292183e-05,0.0005567097687162459,0.0030259359627962112,0.0193554125726223,0.0021161979530006647,0.005684814415872097,NA,NA,NA,NA,NA,NA,NA
280,0.030771007761359215,9.907394996844232e-05,0.0005550127825699747,0.002987921005114913,0.01931198500096798,0.002112339250743389,0.005704676732420921,NA,NA,NA,NA,NA,NA,NA
281,0.030518805608153343,8.421694656135514e-05,0.0004484681412577629,0.002945541637018323,0.019355308264493942,0.0020863821264356375,0.00559889106079936,NA,NA,NA,NA,NA,NA,NA
282,0.03024333156645298,0.0001070010766852647,0.00039322199882008135,0.002906342037022114,0.01914491318166256,0.0021096316631883383,0.005582223646342754,NA,NA,NA,NA,NA,NA,NA
283,0.03023041971027851,9.946597128873691e-05,0.0003592039574868977,0.0028953508008271456,0.01920383982360363,0.002186284400522709,0.005486277863383293,NA,NA,NA,NA,NA,NA,NA
284,0.03050326183438301,0.00011654985428322107,0.00033841223921626806,0.0029390626586973667,0.019518282264471054,0.0021084374748170376,0.00548251997679472,NA,NA,NA,NA,NA,NA,NA
285,0.030956393107771873,8.793662709649652e-05,0.00040592512232251465,0.0029839640483260155,0.019928615540266037,0.0020842000376433134,0.0054657538421452045,NA,NA,NA,NA,NA,NA,NA
286,0.030999796465039253,0.00011616546544246376,0.0005532080540433526,0.0029551670886576176,0.019705066457390785,0.0022364372853189707,0.005433752667158842,NA,NA,NA,NA,NA,NA,NA
287,0.030596736818552017,9.269074507756159e-05,0.0006813836516812444,0.003051909850910306,0.019246354699134827,0.0021156384609639645,0.00540876155719161,NA,NA,NA,NA,NA,NA,NA
288,0.030455250293016434,8.737487951293588e-05,0.0007041770732030272,0.0030678154435008764,0.018956171348690987,0.002030940493568778,0.005608770065009594,NA,NA,NA,NA,NA,NA,NA
289,0.03169931843876839,0.0001738687278702855,0.00043110569822601974,0.003220819402486086,0.018788812682032585,0.002015621168538928,0.00706908805295825,NA,NA,NA,NA,NA,NA,NA
290,0.03088945522904396,0.00023117521777749062,0.0003663361712824553,0.00309191457927227,0.018762288615107536,0.0019690245389938354,0.006468717008829117,NA,NA,NA,NA,NA,NA,NA
291,0.030259989202022552,0.0003465218178462237,0.0003568489628378302,0.002969181863591075,0.018717272207140923,0.001949360710568726,0.0059208027087152,NA,NA,NA,NA,NA,NA,NA
292,0.029720600694417953,0.00028544419910758734,0.00030917662661522627,0.0029159069526940584,0.018582554534077644,0.0019173689652234316,0.005710150580853224,NA,NA,NA,NA,NA,NA,NA
293,0.029278729110956192,0.0002230264653917402,0.0002983114682137966,0.0028636199422180653,0.018401674926280975,0.0019275059457868338,0.005564590450376272,NA,NA,NA,NA,NA,NA,NA
294,0.02916114777326584,0.0002494183136150241,0.0003387664328329265,0.0028364649042487144,0.018355390056967735,0.0019051284762099385,0.00547598022967577,NA,NA,NA,NA,NA,NA,NA
295,0.02889038436114788,0.00021165958605706692,0.0003107018128503114,0.0028256275691092014,0.01822870597243309,0.0018888431368395686,0.005424847360700369,NA,NA,NA,NA,NA,NA,NA
296,0.028885744512081146,0.00022453194833360612,0.0002989720378536731,0.0027995987329632044,0.01833895593881607,0.0018763042753562331,0.005347380414605141,NA,NA,NA,NA,NA,NA,NA
297,0.029205571860074997,0.00015302795509342104,0.000604326487518847,0.0028271705377846956,0.018422842025756836,0.001878732000477612,0.005319472402334213,NA,NA,NA,NA,NA,NA,NA
298,0.02971140667796135,0.00011462717520771548,0.0009058971772901714,0.0027744665276259184,0.01873031072318554,0.0019001193577423692,0.0052859848365187645,NA,NA,NA,NA,NA,NA,NA
299,0.03011753037571907,8.928068564273417e-05,0.0012334194034337997,0.0027656310703605413,0.01863924041390419,0.0021212513092905283,0.0052687074057757854,NA,NA,NA,NA,NA,NA,NA
300,0.030167294666171074,7.466665556421503e-05,0.0008551139035262167,0.002757265465334058,0.018706170842051506,0.002516571432352066,0.005257503595203161,NA,NA,NA,NA,NA,NA,NA
301,0.029374901205301285,7.298970740521327e-05,0.0005471721524372697,0.0027336108032613993,0.018452202901244164,0.0023427146952599287,0.005226213950663805,NA,NA,NA,NA,NA,NA,NA
302,0.028966499492526054,6.779669638490304e-05,0.0005640404997393489,0.002727700397372246,0.01819527894258499,0.0022030326072126627,0.005208647344261408,NA,NA,NA,NA,NA,NA,NA
303,0.028599271550774574,6.622185173910111e-05,0.00048186484491452575,0.0027437389362603426,0.018033985048532486,0.0020647209603339434,0.005208740010857582,NA,NA,NA,NA,NA,NA,NA
304,0.02848167158663273,6.424554158002138e-05,0.00043170631397515535,0.002751279156655073,0.018029870465397835,0.0019853294361382723,0.00521923927590251,NA,NA,NA,NA,NA,NA,NA
305,0.028447138145565987,6.306503928499296e-05,0.00033318583155050874,0.002794729545712471,0.018061164766550064,0.0019250711193308234,0.005269921384751797,NA,NA,NA,NA,NA,NA,NA
306,0.02819063887000084,6.240399670787156e-05,0.0002911336487159133,0.002784729702398181,0.017965596169233322,0.0018589753890410066,0.00522780092433095,NA,NA,NA,NA,NA,NA,NA
307,0.028000395745038986,6.1003313021501526e-05,0.00027218603645451367,0.002770322607830167,0.0178342517465353,0.0018475527176633477,0.005215077195316553,NA,NA,NA,NA,NA,NA,NA
308,0.027966562658548355,6.050822776160203e-05,0.00027676078025251627,0.00273534026928246,0.017767494544386864,0.001812647096812725,0.005313809961080551,NA,NA,NA,NA,NA,NA,NA
