epoch,deconv1_v1_loss,deconv1_v2_loss,loss,val_deconv1_v1_loss,val_deconv1_v2_loss,val_loss
362,0.007174670230597258,0.003447652328759432,0.010622321628034115,NA,NA,NA
363,0.007341606076806784,0.0034379123244434595,0.010779517702758312,NA,NA,NA
364,0.007190103176981211,0.003428075462579727,0.01061817817389965,NA,NA,NA
365,0.0070819007232785225,0.003426656359806657,0.010508556850254536,NA,NA,NA
366,0.007065321318805218,0.0034321979619562626,0.010497517883777618,NA,NA,NA
367,0.007075376808643341,0.003467300906777382,0.010542678646743298,NA,NA,NA
368,0.007256291341036558,0.0034227066207677126,0.010678998194634914,NA,NA,NA
369,0.007081319577991962,0.0034203482791781425,0.010501669719815254,NA,NA,NA
370,0.007087939418852329,0.0034186856355518103,0.010506625287234783,NA,NA,NA
371,0.007056929636746645,0.003396588610485196,0.010453518480062485,NA,NA,NA
372,0.00706056971102953,0.0034370715729892254,0.010497642681002617,NA,NA,NA
373,0.007085628341883421,0.0034477657172828913,0.010533394291996956,NA,NA,NA
374,0.007029099389910698,0.003567133331671357,0.010596233420073986,NA,NA,NA
375,0.0070070503279566765,0.003467660630121827,0.01047471072524786,NA,NA,NA
376,0.00698292488232255,0.0034397412091493607,0.010422666557133198,NA,NA,NA
377,0.007010600063949823,0.0035831364803016186,0.010593737475574017,NA,NA,NA
378,0.007398796733468771,0.0035348746459931135,0.01093367114663124,NA,NA,NA
379,0.007296022959053516,0.0034341446589678526,0.010730167850852013,NA,NA,NA
380,0.006988633889704943,0.0033930744975805283,0.010381707921624184,NA,NA,NA
381,0.0069623710587620735,0.003373177023604512,0.010335546918213367,NA,NA,NA
382,0.006937872152775526,0.0033964584581553936,0.01033433061093092,NA,NA,NA
383,0.006936957594007254,0.003389844438061118,0.010326801799237728,NA,NA,NA
384,0.006968499161303043,0.0034149775747209787,0.010383477434515953,NA,NA,NA
385,0.0070319464430212975,0.003392297076061368,0.010424241423606873,NA,NA,NA
386,0.007021411322057247,0.0034050324466079473,0.010426444001495838,NA,NA,NA
387,0.006937558762729168,0.003421215107664466,0.010358775965869427,NA,NA,NA
388,0.007085404358804226,0.003372743958607316,0.010458146221935749,NA,NA,NA
389,0.007012856192886829,0.0033664328511804342,0.010379290208220482,NA,NA,NA
390,0.006988400127738714,0.003430350450798869,0.010418751277029514,NA,NA,NA
391,0.006976956967264414,0.0034201941452920437,0.010397151112556458,NA,NA,NA
392,0.0069924346171319485,0.0034153214655816555,0.010407756082713604,NA,NA,NA
393,0.006880480330437422,0.003404338378459215,0.010284817777574062,NA,NA,NA
394,0.006978939287364483,0.0034462956245988607,0.010425234213471413,NA,NA,NA
395,0.006895451340824366,0.0033878167159855366,0.010283268056809902,NA,NA,NA
396,0.006832746788859367,0.00336283422075212,0.010195582173764706,NA,NA,NA
397,0.007089734077453613,0.0033408107701689005,0.01043054461479187,NA,NA,NA
398,0.007015380077064037,0.0033649560064077377,0.010380337946116924,NA,NA,NA
399,0.006905746646225452,0.0033749775029718876,0.010280723683536053,NA,NA,NA
400,0.0069036888889968395,0.0033463500440120697,0.010250038467347622,NA,NA,NA
401,0.006926375441253185,0.0033985087648034096,0.01032488513737917,NA,NA,NA
402,0.006835753098130226,0.0034305236767977476,0.010266275145113468,NA,NA,NA
403,0.00682793790474534,0.0033762354869395494,0.010204174555838108,NA,NA,NA
404,0.006852052174508572,0.0033396391663700342,0.010191692039370537,NA,NA,NA
405,0.006910655181854963,0.0033235938753932714,0.010234248824417591,NA,NA,NA
406,0.0068739233538508415,0.0033281277865171432,0.010202051140367985,NA,NA,NA
407,0.00707604456692934,0.003383310278877616,0.010459356009960175,NA,NA,NA
408,0.006856179796159267,0.0033972873352468014,0.01025346852838993,NA,NA,NA
409,0.00696822814643383,0.003364768112078309,0.01033299695700407,NA,NA,NA
410,0.006884919013828039,0.0033306751865893602,0.010215593501925468,NA,NA,NA
411,0.006839422043412924,0.003312949324026704,0.010152372531592846,NA,NA,NA
412,0.006859457585960627,0.0033173172269016504,0.01017677504569292,NA,NA,NA
413,0.006835342384874821,0.003303799545392394,0.010139142163097858,NA,NA,NA
414,0.006784753408282995,0.0032885565888136625,0.010073309764266014,NA,NA,NA
415,0.0067777978256344795,0.003350986400619149,0.01012878306210041,NA,NA,NA
416,0.006799791008234024,0.003421355038881302,0.0102211469784379,NA,NA,NA
417,0.006849135737866163,0.0033920707646757364,0.010241206735372543,NA,NA,NA
418,0.006921993102878332,0.0033429607283324003,0.010264953598380089,NA,NA,NA
419,0.007006969302892685,0.0032974956557154655,0.010304464027285576,NA,NA,NA
420,0.006797088775783777,0.003296148730441928,0.010093238204717636,NA,NA,NA
421,0.006729375571012497,0.0032964451238512993,0.010025822557508945,NA,NA,NA
422,0.0067064943723380566,0.003313473192974925,0.010019967332482338,NA,NA,NA
423,0.006773833651095629,0.0033323776442557573,0.01010621152818203,NA,NA,NA
424,0.006856562104076147,0.003285348182544112,0.010141909122467041,NA,NA,NA
425,0.006810404825955629,0.0032742267940193415,0.01008463092148304,NA,NA,NA
426,0.006767419632524252,0.0032937831711024046,0.010061202570796013,NA,NA,NA
427,0.006724711507558823,0.003259287215769291,0.009983997792005539,NA,NA,NA
428,0.006787067279219627,0.003307325765490532,0.010094392113387585,NA,NA,NA
429,0.006778972689062357,0.0033684619702398777,0.010147434659302235,NA,NA,NA
430,0.006809229496866465,0.003281655954197049,0.010090884752571583,NA,NA,NA
431,0.006658373400568962,0.003241159487515688,0.009899533353745937,NA,NA,NA
432,0.006812424398958683,0.0032381820492446423,0.010050606913864613,NA,NA,NA
433,0.006960297469049692,0.0032390879932790995,0.01019938476383686,NA,NA,NA
434,0.006804102100431919,0.003404160961508751,0.01020826306194067,NA,NA,NA
435,0.0068599930964410305,0.0033801968675106764,0.010240190662443638,NA,NA,NA
436,0.006692510098218918,0.003279397962614894,0.00997190736234188,NA,NA,NA
437,0.006618682760745287,0.003271808149293065,0.00989049207419157,NA,NA,NA
438,0.006619571708142757,0.003298686584457755,0.009918257594108582,NA,NA,NA
439,0.006681249011307955,0.0032486096024513245,0.009929859079420567,NA,NA,NA
440,0.006954217329621315,0.003229225054383278,0.010183442384004593,NA,NA,NA
441,0.0067023299634456635,0.003212692216038704,0.009915020316839218,NA,NA,NA
442,0.006865490693598986,0.0032749611418694258,0.010140450671315193,NA,NA,NA
443,0.006703475955873728,0.003264234634116292,0.009967711754143238,NA,NA,NA
444,0.006655452772974968,0.003246078034862876,0.009901530109345913,NA,NA,NA
445,0.00666650477796793,0.0032246054615825415,0.00989111140370369,NA,NA,NA
446,0.006584531627595425,0.0032158938702195883,0.009800425730645657,NA,NA,NA
447,0.006629916373640299,0.003237784141674638,0.009867699816823006,NA,NA,NA
448,0.006780347321182489,0.003293786896392703,0.010074135847389698,NA,NA,NA
449,0.006832192186266184,0.003274883609265089,0.010107076726853848,NA,NA,NA
450,0.0066453032195568085,0.0032395091839134693,0.009884811006486416,NA,NA,NA
451,0.006592926103621721,0.0032070521265268326,0.009799977764487267,NA,NA,NA
452,0.006711171939969063,0.003240882884711027,0.009952054359018803,NA,NA,NA
453,0.006744248326867819,0.003267852356657386,0.010012101382017136,NA,NA,NA
454,0.006582524161785841,0.00318875047378242,0.009771274402737617,NA,NA,NA
455,0.0066369324922561646,0.003303202334791422,0.009940133430063725,NA,NA,NA
456,0.006625330541282892,0.003221773076802492,0.00984710268676281,NA,NA,NA
457,0.006747471634298563,0.0031864524353295565,0.009933924302458763,NA,NA,NA
458,0.006570425350219011,0.003192915813997388,0.009763340465724468,NA,NA,NA
459,0.006639400497078896,0.0032105809077620506,0.009849980473518372,NA,NA,NA
460,0.006664318032562733,0.0032007931731641293,0.00986511167138815,NA,NA,NA
461,0.006550165358930826,0.0032060272060334682,0.009756192564964294,NA,NA,NA
462,0.006579113658517599,0.0031980592757463455,0.009777172468602657,NA,NA,NA
463,0.006626639515161514,0.0032467953860759735,0.009873434901237488,NA,NA,NA
464,0.006552493199706078,0.003232315881177783,0.009784810245037079,NA,NA,NA
465,0.006700809579342604,0.003185455221682787,0.00988626480102539,NA,NA,NA
466,0.006758674047887325,0.0031827271450310946,0.009941400028765202,NA,NA,NA
467,0.0065649873577058315,0.00327502703294158,0.009840013459324837,NA,NA,NA
468,0.006511112209409475,0.0032140605617314577,0.009725173003971577,NA,NA,NA
469,0.006541942711919546,0.0031605171971023083,0.009702458046376705,NA,NA,NA
470,0.006527817342430353,0.003166978945955634,0.009694796055555344,NA,NA,NA
471,0.006489607971161604,0.0031582198571413755,0.009647827595472336,NA,NA,NA
472,0.006601105444133282,0.00334772071801126,0.009948826394975185,NA,NA,NA
473,0.006648716051131487,0.003273481037467718,0.00992219615727663,NA,NA,NA
474,0.0065346830524504185,0.003181351348757744,0.009716035798192024,NA,NA,NA
475,0.006528090685606003,0.0031775981187820435,0.009705688804388046,NA,NA,NA
476,0.0068164002150297165,0.0031774204690009356,0.009993820451200008,NA,NA,NA
477,0.00680029159411788,0.0031545935198664665,0.009954884648323059,NA,NA,NA
478,0.0065432097762823105,0.0031311120837926865,0.009674321860074997,NA,NA,NA
479,0.006499351467937231,0.003128655720502138,0.00962800718843937,NA,NA,NA
480,0.0064553809352219105,0.0031815888360142708,0.009636969305574894,NA,NA,NA
481,0.006489620078355074,0.0031976988539099693,0.009687320329248905,NA,NA,NA
482,0.006477895192801952,0.0032630416098982096,0.009740938432514668,NA,NA,NA
483,0.006535515654832125,0.003135086502879858,0.009670602157711983,NA,NA,NA
484,0.006447463762015104,0.003154194913804531,0.009601658210158348,NA,NA,NA
485,0.006511727813631296,0.003173903562128544,0.009685631841421127,NA,NA,NA
486,0.0066234041005373,0.0031329530756920576,0.009756356477737427,NA,NA,NA
487,0.006667213514447212,0.0031271791085600853,0.009794393554329872,NA,NA,NA
488,0.006474121939390898,0.003137351246550679,0.009611472487449646,NA,NA,NA
489,0.006495586596429348,0.0031684853602200747,0.009664072655141354,NA,NA,NA
490,0.006514598615467548,0.0031377675477415323,0.009652366861701012,NA,NA,NA
491,0.006418715696781874,0.003111578756943345,0.009530293755233288,NA,NA,NA
492,0.006386105902493,0.003113238140940666,0.009499343112111092,NA,NA,NA
493,0.006439183838665485,0.0030812090262770653,0.009520391002297401,NA,NA,NA
494,0.006394792348146439,0.0031066066585481167,0.009501398541033268,NA,NA,NA
495,0.006491853389889002,0.0031135771423578262,0.009605430997908115,NA,NA,NA
496,0.006511976011097431,0.003144466085359454,0.00965644046664238,NA,NA,NA
497,0.006625412032008171,0.0031446495559066534,0.009770061820745468,NA,NA,NA
498,0.006491669453680515,0.0031474255956709385,0.009639093652367592,NA,NA,NA
499,0.006476155016571283,0.0032841209322214127,0.009760277345776558,NA,NA,NA
